1260	1250	Vel	Zero=-1 Min=100 Max=1	1		-7.73
1260	1250	Accel	Thrust=0 (0)	1			-0.95	-0.82
1270	1260	Ang	TargetIdx=81		-0.40
1270	1260	Vel	Zero=-1 Min=100 Max=0	1		-8.25
1270	1260	Accel	Thrust=0 (0)	1			-0.52	-0.72
1270	1260			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1280	1270	Ang	TargetIdx=77		-0.48
1280	1270	Vel	Zero=-1 Min=100 Max=0	1		-8.56
1280	1270	Accel	Thrust=1 (0)	1			-0.31	-0.60
1280	1270			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1290	1280	Ang	TargetIdx=76		-0.57
1290	1280	Vel	Zero=-1 Min=93 Max=0	1		-8.52
1290	1280	Accel	Thrust=2 (0)	0			0.04	-0.26
1300	1290	Ang	TargetIdx=81		-0.65
1300	1290	Vel	Zero=13 Min=5 Max=100	1		-7.88
1300	1290	Accel	Thrust=2 (0)	0			0.64	0.12
1300	1290			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1310	1300	Ang	TargetIdx=93		-0.72
1310	1300	Vel	Zero=7 Min=2 Max=100	1		-6.81
1310	1300	Accel	Thrust=0 (0)	0			1.07	0.58
1310	1300			Inc: will stop too soon Targ>5 MinVelInd<5 
1320	1310	Ang	TargetIdx=91		-0.79
1320	1310	Vel	Zero=-1 Min=100 Max=38	1		-6.84
1320	1310	Accel	Thrust=-1 (0)	1			-0.03	0.56
1320	1310			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1330	1320	Ang	TargetIdx=90		-0.85
1330	1320	Vel	Zero=-1 Min=100 Max=75	1		-6.86
1330	1320	Accel	Thrust=0 (0)	1			-0.02	0.34
1340	1330	Ang	TargetIdx=99		-0.92
1340	1330	Vel	Zero=9 Min=2 Max=100	1		-6.17
1340	1330	Accel	Thrust=0 (0)	0			0.69	0.22
1340	1330			Inc: will stop too soon Targ>5 MinVelInd<5 
1350	1340	Ang	TargetIdx=-1		-0.97
1350	1340	Vel	Zero=13 Min=2 Max=100	1		-5.69
1350	1340	Accel	Thrust=-1 (0)	0			0.47	0.38
1350	1340			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
1360	1350	Ang	TargetIdx=-1		-1.03
1360	1350	Vel	Zero=22 Min=2 Max=100	1		-5.44
1360	1350	Accel	Thrust=-2 (0)	0			0.25	0.47
1360	1350			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
1370	1360	Ang	TargetIdx=99		-1.09
1370	1360	Vel	Zero=-1 Min=100 Max=4	1		-6.02
1370	1360	Accel	Thrust=-3 (0)	1			-0.58	0.05
1370	1360			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1380	1370	Ang	TargetIdx=-1		-1.14
1380	1370	Vel	Zero=14 Min=2 Max=100	1		-5.59
1380	1370	Accel	Thrust=-2 (0)	0			0.43	0.03
1380	1370			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
1390	1380	Ang	TargetIdx=93		-1.21
1390	1380	Vel	Zero=-1 Min=100 Max=3	1		-6.26
1390	1380	Accel	Thrust=-3 (0)	1			-0.67	-0.27
1390	1380			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1400	1390	Ang	TargetIdx=81		-1.28
1400	1390	Vel	Zero=-1 Min=100 Max=2	1		-7.09
1400	1390	Accel	Thrust=-2 (0)	1			-0.82	-0.36
1400	1390			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1410	1400	Ang	TargetIdx=76		-1.35
1410	1400	Vel	Zero=-1 Min=100 Max=2	1		-7.52
1410	1400	Accel	Thrust=-1 (0)	1			-0.44	-0.64
1410	1400			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1420	1410	Ang	TargetIdx=77		-1.42
1420	1410	Vel	Zero=39 Min=13 Max=100	1		-7.33
1420	1410	Accel	Thrust=0 (0)	0			0.19	-0.36
1430	1420	Ang	TargetIdx=70		-1.50
1430	1420	Vel	Zero=-1 Min=100 Max=1	1		-7.87
1430	1420	Accel	Thrust=0 (0)	1			-0.53	-0.26
1440	1430	Ang	TargetIdx=67		-1.58
1440	1430	Vel	Zero=-1 Min=100 Max=0	1		-8.13
1440	1430	Accel	Thrust=0 (0)	1			-0.27	-0.20
1440	1430			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1450	1440	Ang	TargetIdx=68		-1.66
1450	1440	Vel	Zero=44 Min=17 Max=100	1		-7.95
1450	1440	Accel	Thrust=1 (0)	0			0.18	-0.21
1460	1450	Ang	TargetIdx=60		-1.75
1460	1450	Vel	Zero=-1 Min=100 Max=0	1		-8.88
1460	1450	Accel	Thrust=1 (0)	1			-0.92	-0.34
1460	1450			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1470	1460	Ang	TargetIdx=59		-1.84
1470	1460	Vel	Zero=-1 Min=50 Max=0	1		-8.80
1470	1460	Accel	Thrust=2 (0)	0			0.08	-0.22
1480	1470	Ang	TargetIdx=60		-1.93
1480	1470	Vel	Zero=26 Min=11 Max=0	1		-8.46
1480	1470	Accel	Thrust=2 (0)	0			0.34	-0.17
1490	1480	Ang	TargetIdx=59		-2.01
1490	1480	Vel	Zero=-1 Min=100 Max=0	1		-8.47
1490	1480	Accel	Thrust=2 (0)	1			-0.01	0.13
1490	1480			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1500	1490	Ang	TargetIdx=63		-2.09
1500	1490	Vel	Zero=13 Min=5 Max=100	1		-7.85
1500	1490	Accel	Thrust=3 (0)	0			0.62	0.32
1500	1490			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1510	1500	Ang	TargetIdx=76		-2.15
1510	1500	Vel	Zero=5 Min=1 Max=100	1		-6.42
1510	1500	Accel	Thrust=0 (0)	0			1.44	0.68
1510	1500			Inc: will stop too soon Targ>5 MinVelInd<5 
1520	1510	Ang	TargetIdx=79		-2.21
1520	1510	Vel	Zero=19 Min=4 Max=100	1		-6.08
1520	1510	Accel	Thrust=-1 (0)	0			0.34	0.80
1520	1510			Inc: will stop too soon Targ>5 MinVelInd<5 
1530	1520	Ang	TargetIdx=81		-2.27
1530	1520	Vel	Zero=27 Min=4 Max=100	1		-5.86
1530	1520	Accel	Thrust=-2 (0)	0			0.22	0.66
1530	1520			Inc: will stop too soon Targ>5 MinVelInd<5 
1540	1530	Ang	TargetIdx=71		-2.34
1540	1530	Vel	Zero=-1 Min=100 Max=2	1		-6.61
1540	1530	Accel	Thrust=-3 (0)	1			-0.75	-0.06
1540	1530			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1550	1540	Ang	TargetIdx=66		-2.41
1550	1540	Vel	Zero=-1 Min=100 Max=3	1		-6.97
1550	1540	Accel	Thrust=-2 (0)	1			-0.37	-0.30
1550	1540			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1560	1550	Ang	TargetIdx=64		-2.48
1560	1550	Vel	Zero=-1 Min=100 Max=5	1		-7.17
1560	1550	Accel	Thrust=-1 (0)	1			-0.19	-0.44
1560	1550			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1570	1560	Ang	TargetIdx=65		-2.55
1570	1560	Vel	Zero=27 Min=8 Max=100	1		-6.91
1570	1560	Accel	Thrust=0 (0)	0			0.26	-0.10
1580	1570	Ang	TargetIdx=72		-2.61
1580	1570	Vel	Zero=9 Min=2 Max=100	1		-6.14
1580	1570	Accel	Thrust=0 (0)	0			0.76	0.28
1580	1570			Inc: will stop too soon Targ>5 MinVelInd<5 
1590	1580	Ang	TargetIdx=60		-2.68
1590	1580	Vel	Zero=-1 Min=100 Max=1	1		-7.28
1590	1580	Accel	Thrust=-1 (0)	1			-1.14	-0.04
1590	1580			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1600	1590	Ang	TargetIdx=55		-2.76
1600	1590	Vel	Zero=-1 Min=100 Max=1	1		-7.81
1600	1590	Accel	Thrust=0 (0)	1			-0.53	-0.30
1610	1600	Ang	TargetIdx=54		-2.84
1610	1600	Vel	Zero=85 Min=30 Max=100	1		-7.72
1610	1600	Accel	Thrust=0 (0)	0			0.09	-0.53
1620	1610	Ang	TargetIdx=55		-2.91
1620	1610	Vel	Zero=36 Min=12 Max=100	1		-7.51
1620	1610	Accel	Thrust=0 (0)	0			0.21	-0.08
1630	1620	Ang	TargetIdx=56		-2.99
1630	1620	Vel	Zero=22 Min=7 Max=100	1		-7.17
1630	1620	Accel	Thrust=0 (0)	0			0.34	0.21
1640	1630	Ang	TargetIdx=57		-3.05
1640	1630	Vel	Zero=29 Min=8 Max=100	1		-6.93
1640	1630	Accel	Thrust=0 (0)	0			0.24	0.26
1650	1640	Ang	TargetIdx=58		-3.12
1650	1640	Vel	Zero=39 Min=10 Max=100	1		-6.75
1650	1640	Accel	Thrust=0 (0)	0			0.18	0.25
1660	1650	Ang	TargetIdx=64		-3.18
1660	1650	Vel	Zero=9 Min=2 Max=100	1		-6.02
1660	1650	Accel	Thrust=0 (0)	0			0.73	0.38
1660	1650			Inc: will stop too soon Targ>5 MinVelInd<5 
1670	1660	Ang	TargetIdx=65		-3.24
1670	1660	Vel	Zero=32 Min=5 Max=100	1		-5.84
1670	1660	Accel	Thrust=-1 (0)	0			0.18	0.36
1670	1660			Inc: will stop too soon Targ>5 MinVelInd<5 
1680	1670	Ang	TargetIdx=66		-3.30
1680	1670	Vel	Zero=38 Min=5 Max=100	1		-5.68
1680	1670	Accel	Thrust=-2 (0)	0			0.15	0.36
1680	1670			Inc: will stop too soon Targ>5 MinVelInd<5 
1690	1680	Ang	TargetIdx=67		-3.35
1690	1680	Vel	Zero=35 Min=4 Max=100	1		-5.52
1690	1680	Accel	Thrust=-3 (0)	0			0.16	0.17
1690	1680			Inc: will stop too soon Targ>5 MinVelInd<5 
1700	1690	Ang	TargetIdx=67		-3.41
1700	1690	Vel	Zero=51 Min=4 Max=100	1		-5.42
1700	1690	Accel	Thrust=-4 (0)	0			0.11	0.14
1700	1690			Inc: will stop too soon Targ>5 MinVelInd<5 
1710	1700	Ang	TargetIdx=69		-3.46
1710	1700	Vel	Zero=25 Min=1 Max=100	1		-5.20
1710	1700	Accel	Thrust=-5 (0)	0			0.21	0.16
1710	1700			Inc: will stop too soon Targ>5 MinVelInd<5 
1720	1710	Ang	TargetIdx=69		-3.51
1720	1710	Vel	Zero=61 Min=2 Max=100	1		-5.12
1720	1710	Accel	Thrust=-5 (0)	0			0.08	0.13
1720	1710			Inc: will stop too soon Targ>5 MinVelInd<5 
1730	1720	Ang	TargetIdx=66		-3.56
1730	1720	Vel	Zero=-1 Min=100 Max=26	1		-5.23
1730	1720	Accel	Thrust=-5 (0)	1			-0.11	0.06
1730	1720			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1740	1730	Ang	TargetIdx=79		-3.61
1740	1730	Vel	Zero=5 Min=0 Max=100	1		-4.34
1740	1730	Accel	Thrust=-4 (0)	0			0.89	0.29
1740	1730			Inc: will stop too soon Targ>5 MinVelInd<5 
1750	1740	Ang	TargetIdx=71		-3.65
1750	1740	Vel	Zero=-1 Min=0 Max=9	1		-4.72
1750	1740	Accel	Thrust=-5 (0)	1			-0.37	0.13
1760	1750	Ang	TargetIdx=57		-3.71
1760	1750	Vel	Zero=-1 Min=100 Max=2	1		-5.82
1760	1750	Accel	Thrust=-5 (0)	1			-1.11	-0.20
1760	1750			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1770	1760	Ang	TargetIdx=44		-3.79
1770	1760	Vel	Zero=-1 Min=100 Max=1	1		-7.42
1770	1760	Accel	Thrust=-4 (0)	1			-1.60	-1.03
1770	1760			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1780	1770	Ang	TargetIdx=41		-3.86
1780	1770	Vel	Zero=-1 Min=100 Max=1	1		-7.80
1780	1770	Accel	Thrust=-3 (0)	1			-0.38	-1.03
1780	1770			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1790	1780	Ang	TargetIdx=39		-3.94
1790	1780	Vel	Zero=-1 Min=100 Max=1	1		-7.91
1790	1780	Accel	Thrust=-2 (0)	1			-0.11	-0.69
1790	1780			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1800	1790	Ang	TargetIdx=36		-4.03
1800	1790	Vel	Zero=-1 Min=100 Max=0	1		-8.40
1800	1790	Accel	Thrust=-1 (0)	1			-0.50	-0.33
1800	1790			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1810	1800	Ang	TargetIdx=32		-4.12
1810	1800	Vel	Zero=-1 Min=100 Max=0	1		-9.21
1810	1800	Accel	Thrust=0 (0)	1			-0.81	-0.47
1810	1800			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1820	1810	Ang	TargetIdx=32		-4.21
1820	1810	Vel	Zero=21 Min=9 Max=0	1		-8.78
1820	1810	Accel	Thrust=1 (0)	0			0.44	-0.29
1830	1820	Ang	TargetIdx=31		-4.30
1830	1820	Vel	Zero=-1 Min=100 Max=0	1		-8.84
1830	1820	Accel	Thrust=1 (0)	1			-0.07	-0.15
1830	1820			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1840	1830	Ang	TargetIdx=32		-4.38
1840	1830	Vel	Zero=15 Min=6 Max=0	1		-8.28
1840	1830	Accel	Thrust=2 (0)	0			0.56	0.31
1850	1840	Ang	TargetIdx=36		-4.45
1850	1840	Vel	Zero=7 Min=3 Max=100	1		-7.22
1850	1840	Accel	Thrust=2 (0)	0			1.06	0.52
1850	1840			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1860	1850	Ang	TargetIdx=36		-4.52
1860	1850	Vel	Zero=24 Min=7 Max=100	1		-6.93
1860	1850	Accel	Thrust=0 (0)	0			0.29	0.64
1870	1860	Ang	TargetIdx=34		-4.59
1870	1860	Vel	Zero=-1 Min=100 Max=5	1		-7.13
1870	1860	Accel	Thrust=0 (0)	1			-0.20	0.38
1880	1870	Ang	TargetIdx=33		-4.66
1880	1870	Vel	Zero=-1 Min=100 Max=5	1		-7.28
1880	1870	Accel	Thrust=0 (0)	1			-0.15	-0.02
1890	1880	Ang	TargetIdx=31		-4.74
1890	1880	Vel	Zero=-1 Min=100 Max=3	1		-7.47
1890	1880	Accel	Thrust=0 (0)	1			-0.19	-0.18
1900	1890	Ang	TargetIdx=33		-4.80
1900	1890	Vel	Zero=9 Min=3 Max=100	1		-6.68
1900	1890	Accel	Thrust=0 (0)	0			0.79	0.15
1900	1890			Inc: will stop too soon Targ>5 MinVelInd<5 
1910	1900	Ang	TargetIdx=33		-4.87
1910	1900	Vel	Zero=54 Min=13 Max=100	1		-6.55
1910	1900	Accel	Thrust=-1 (0)	0			0.12	0.24
1920	1910	Ang	TargetIdx=28		-4.94
1920	1910	Vel	Zero=-1 Min=100 Max=1	1		-7.40
1920	1910	Accel	Thrust=-1 (0)	1			-0.85	0.02
1920	1910			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1930	1920	Ang	TargetIdx=26		-5.02
1930	1920	Vel	Zero=-1 Min=100 Max=1	1		-7.83
1930	1920	Accel	Thrust=0 (0)	1			-0.43	-0.38
1940	1930	Ang	TargetIdx=23		-5.11
1940	1930	Vel	Zero=-1 Min=100 Max=0	1		-8.30
1940	1930	Accel	Thrust=0 (0)	1			-0.47	-0.58
1940	1930			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1950	1940	Ang	TargetIdx=21		-5.19
1950	1940	Vel	Zero=-1 Min=100 Max=0	1		-8.65
1950	1940	Accel	Thrust=1 (0)	1			-0.36	-0.42
1950	1940			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1960	1950	Ang	TargetIdx=20		-5.28
1960	1950	Vel	Zero=-1 Min=100 Max=0	1		-8.90
1960	1950	Accel	Thrust=2 (0)	1			-0.24	-0.36
1960	1950			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1970	1960	Ang	TargetIdx=19		-5.37
1970	1960	Vel	Zero=61 Min=26 Max=0	1		-8.75
1970	1960	Accel	Thrust=3 (0)	0			0.15	-0.15
1970	1960			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1980	1970	Ang	TargetIdx=20		-5.45
1980	1970	Vel	Zero=11 Min=4 Max=100	1		-7.99
1980	1970	Accel	Thrust=4 (0)	0			0.76	0.22
1980	1970			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1990	1980	Ang	TargetIdx=19		-5.53
1990	1980	Vel	Zero=-1 Min=100 Max=0	1		-8.07
1990	1980	Accel	Thrust=5 (0)	1			-0.08	0.27
1990	1980			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2000	1990	Ang	TargetIdx=17		-5.61
2000	1990	Vel	Zero=-1 Min=100 Max=0	1		-8.20
2000	1990	Accel	Thrust=5 (0)	1			-0.13	0.18
2000	1990			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2010	2000	Ang	TargetIdx=15		-5.70
2010	2000	Vel	Zero=-1 Min=100 Max=0	1		-9.00
2010	2000	Accel	Thrust=5 (0)	1			-0.79	-0.34
2010	2000			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2020	2010	Ang	TargetIdx=15		-5.79
2020	2010	Vel	Zero=18 Min=8 Max=0	1		-8.50
2020	2010	Accel	Thrust=5 (0)	0			0.50	-0.14
2020	2010			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2030	2020	Ang	TargetIdx=17		-5.86
2030	2020	Vel	Zero=5 Min=2 Max=100	1		-7.07
2030	2020	Accel	Thrust=5 (0)	0			1.43	0.38
2030	2020			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2040	2030	Ang	TargetIdx=19		-5.92
2040	2030	Vel	Zero=6 Min=1 Max=100	1		-5.97
2040	2030	Accel	Thrust=5 (0)	0			1.11	1.01
2040	2030			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2050	2040	Ang	TargetIdx=19		-5.97
2050	2040	Vel	Zero=16 Min=2 Max=100	1		-5.61
2050	2040	Accel	Thrust=5 (0)	0			0.36	0.96
2050	2040			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
2060	2050	Ang	TargetIdx=21		-6.02
2060	2050	Vel	Zero=6 Min=0 Max=100	1		-4.80
2060	2050	Accel	Thrust=5 (0)	0			0.81	0.76
2060	2050			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
