1270	1260	Vel	Zero=10 Min=1 Max=100	1		-5.10
1270	1260	Accel	Thrust=-2 (0)	0			0.51	-0.02
1270	1260			Inc: will stop too soon Targ>5 MinVelInd<5 
1280	1270	Ang	TargetIdx=95		-1.98
1280	1270	Vel	Zero=-1 Min=100 Max=12	1		-5.33
1280	1270	Accel	Thrust=-3 (0)	1			-0.23	0.03
1280	1270			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1290	1280	Ang	TargetIdx=78		-2.05
1290	1280	Vel	Zero=-1 Min=100 Max=2	1		-6.41
1290	1280	Accel	Thrust=-2 (0)	1			-1.08	-0.27
1290	1280			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1300	1290	Ang	TargetIdx=70		-2.12
1300	1290	Vel	Zero=-1 Min=100 Max=2	1		-7.04
1300	1290	Accel	Thrust=-1 (0)	1			-0.63	-0.65
1300	1290			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1310	1300	Ang	TargetIdx=67		-2.19
1310	1300	Vel	Zero=-1 Min=100 Max=5	1		-7.22
1310	1300	Accel	Thrust=0 (0)	1			-0.18	-0.63
1320	1310	Ang	TargetIdx=73		-2.26
1320	1310	Vel	Zero=10 Min=3 Max=100	1		-6.56
1320	1310	Accel	Thrust=0 (0)	0			0.66	-0.05
1320	1310			Inc: will stop too soon Targ>5 MinVelInd<5 
1330	1320	Ang	TargetIdx=81		-2.32
1330	1320	Vel	Zero=9 Min=2 Max=100	1		-5.85
1330	1320	Accel	Thrust=-1 (0)	0			0.71	0.40
1330	1320			Inc: will stop too soon Targ>5 MinVelInd<5 
1340	1330	Ang	TargetIdx=96		-2.36
1340	1330	Vel	Zero=5 Min=0 Max=100	1		-4.85
1340	1330	Accel	Thrust=-2 (0)	0			1.00	0.79
1340	1330			Inc: will stop too soon Targ>5 MinVelInd<5 
1350	1340	Ang	TargetIdx=-1		-2.40
1350	1340	Vel	Zero=4 Min=0 Max=100	1		-3.73
1350	1340	Accel	Thrust=-3 (0)	0			1.11	0.94
1350	1340			Inc: V=Y V<MinV T=Y A=N
1360	1350	Ang	TargetIdx=-1		-2.43
1360	1350	Vel	Zero=3 Min=0 Max=100	1		-2.65
1360	1350	Accel	Thrust=-4 (0)	0			1.08	1.07
1360	1350			Inc: V=Y V<MinV T=Y A=N
1370	1360	Ang	TargetIdx=-1		-2.45
1370	1360	Vel	Zero=5 Min=0 Max=100	1		-2.13
1370	1360	Accel	Thrust=-5 (0)	0			0.52	0.91
1370	1360			Inc: V=Y V<MinV T=Y A=N
1380	1370	Ang	TargetIdx=-1		-2.47
1380	1370	Vel	Zero=5 Min=0 Max=100	1		-1.72
1380	1370	Accel	Thrust=-5 (0)	0			0.41	0.67
1380	1370			Inc: V=Y V<MinV T=Y A=N
1390	1380	Ang	TargetIdx=-1		-2.48
1390	1380	Vel	Zero=-1 Min=0 Max=100	1		-1.73
1390	1380	Accel	Thrust=-5 (0)	1			-0.02	0.31
1390	1380			Inc: V=Y V<MinV T=Y A=Y A<MaxA
1400	1390	Ang	TargetIdx=-1		-2.50
1400	1390	Vel	Zero=-1 Min=0 Max=100	1		-1.73
1400	1390	Accel	Thrust=-5 (0)	0			0.01	0.13
1400	1390			Inc: V=Y V<MinV T=Y A=N
1410	1400	Ang	TargetIdx=-1		-2.52
1410	1400	Vel	Zero=6 Min=0 Max=100	1		-1.47
1410	1400	Accel	Thrust=-5 (0)	0			0.26	0.08
1410	1400			Inc: V=Y V<MinV T=Y A=N
1420	1410	Ang	TargetIdx=-1		-2.53
1420	1410	Vel	Zero=32 Min=0 Max=100	1		-1.42
1420	1410	Accel	Thrust=-5 (0)	0			0.05	0.10
1420	1410			Inc: V=Y V<MinV T=Y A=N
1430	1420	Ang	TargetIdx=-1		-2.54
1430	1420	Vel	Zero=4 Min=0 Max=100	1		-1.07
1430	1420	Accel	Thrust=-5 (0)	0			0.35	0.22
1430	1420			Inc: V=Y V<MinV T=Y A=N
1440	1430	Ang	TargetIdx=-1		-2.55
1440	1430	Vel	Zero=-1 Min=0 Max=33	1		-1.28
1440	1430	Accel	Thrust=-5 (0)	1			-0.21	0.06
1440	1430			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1450	1440	Ang	TargetIdx=-1		-2.56
1450	1440	Vel	Zero=7 Min=0 Max=100	1		-1.12
1450	1440	Accel	Thrust=-4 (0)	0			0.16	0.10
1450	1440			Inc: V=Y V<MinV T=Y A=N
1460	1450	Ang	TargetIdx=-1		-2.58
1460	1450	Vel	Zero=-1 Min=0 Max=53	1		-1.25
1460	1450	Accel	Thrust=-5 (0)	1			-0.13	-0.06
1460	1450			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1470	1460	Ang	TargetIdx=-1		-2.60
1470	1460	Vel	Zero=-1 Min=0 Max=5	1		-2.43
1470	1460	Accel	Thrust=-4 (0)	1			-1.18	-0.38
1470	1460			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1480	1470	Ang	TargetIdx=-1		-2.64
1480	1470	Vel	Zero=-1 Min=0 Max=5	1		-3.51
1480	1470	Accel	Thrust=-3 (0)	1			-1.08	-0.80
1480	1470			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1490	1480	Ang	TargetIdx=95		-2.68
1490	1480	Vel	Zero=-1 Min=0 Max=4	1		-4.56
1490	1480	Accel	Thrust=-2 (0)	1			-1.05	-1.10
1500	1490	Ang	TargetIdx=70		-2.74
1500	1490	Vel	Zero=-1 Min=100 Max=2	1		-6.16
1500	1490	Accel	Thrust=-2 (0)	1			-1.60	-1.24
1500	1490			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1510	1500	Ang	TargetIdx=61		-2.81
1510	1500	Vel	Zero=-1 Min=100 Max=2	1		-6.89
1510	1500	Accel	Thrust=-1 (0)	1			-0.73	-1.12
1510	1500			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1520	1510	Ang	TargetIdx=60		-2.88
1520	1510	Vel	Zero=-1 Min=100 Max=36	1		-6.92
1520	1510	Accel	Thrust=0 (0)	1			-0.03	-0.79
1530	1520	Ang	TargetIdx=63		-2.95
1530	1520	Vel	Zero=18 Min=5 Max=100	1		-6.54
1530	1520	Accel	Thrust=0 (0)	0			0.38	-0.12
1530	1520			Inc: will stop too soon Targ>5 MinVelInd<5 
1540	1530	Ang	TargetIdx=66		-3.01
1540	1530	Vel	Zero=15 Min=3 Max=100	1		-6.12
1540	1530	Accel	Thrust=-1 (0)	0			0.41	0.25
1540	1530			Inc: will stop too soon Targ>5 MinVelInd<5 
1550	1540	Ang	TargetIdx=76		-3.06
1550	1540	Vel	Zero=6 Min=1 Max=100	1		-5.22
1550	1540	Accel	Thrust=-2 (0)	0			0.90	0.56
1550	1540			Inc: will stop too soon Targ>5 MinVelInd<5 
1560	1550	Ang	TargetIdx=96		-3.10
1560	1550	Vel	Zero=4 Min=0 Max=100	1		-4.07
1560	1550	Accel	Thrust=-3 (0)	0			1.15	0.82
1560	1550			Inc: will stop too soon Targ>5 MinVelInd<5 
1570	1560	Ang	TargetIdx=-1		-3.14
1570	1560	Vel	Zero=10 Min=0 Max=100	1		-3.68
1570	1560	Accel	Thrust=-4 (0)	0			0.39	0.81
1570	1560			Inc: V=Y V<MinV T=Y A=N
1580	1570	Ang	TargetIdx=-1		-3.17
1580	1570	Vel	Zero=22 Min=0 Max=100	1		-3.52
1580	1570	Accel	Thrust=-5 (0)	0			0.16	0.57
1580	1570			Inc: V=Y V<MinV T=Y A=N
1590	1580	Ang	TargetIdx=92		-3.21
1590	1580	Vel	Zero=-1 Min=0 Max=7	1		-4.15
1590	1580	Accel	Thrust=-5 (0)	1			-0.63	-0.03
1600	1590	Ang	TargetIdx=87		-3.26
1600	1590	Vel	Zero=-1 Min=0 Max=21	1		-4.32
1600	1590	Accel	Thrust=-5 (0)	1			-0.18	-0.21
1610	1600	Ang	TargetIdx=91		-3.30
1610	1600	Vel	Zero=17 Min=0 Max=100	1		-4.07
1610	1600	Accel	Thrust=-5 (0)	0			0.25	-0.18
1610	1600			Inc: will stop too soon Targ>5 MinVelInd<5 
1620	1610	Ang	TargetIdx=85		-3.34
1620	1610	Vel	Zero=-1 Min=0 Max=15	1		-4.33
1620	1610	Accel	Thrust=-5 (0)	1			-0.26	-0.06
1630	1620	Ang	TargetIdx=74		-3.39
1630	1620	Vel	Zero=-1 Min=0 Max=6	1		-4.92
1630	1620	Accel	Thrust=-5 (0)	1			-0.60	-0.20
1640	1630	Ang	TargetIdx=60		-3.45
1640	1630	Vel	Zero=-1 Min=100 Max=2	1		-5.99
1640	1630	Accel	Thrust=-5 (0)	1			-1.07	-0.64
1640	1630			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1650	1640	Ang	TargetIdx=44		-3.53
1650	1640	Vel	Zero=-1 Min=100 Max=1	1		-7.97
1650	1640	Accel	Thrust=-4 (0)	1			-1.98	-1.21
1650	1640			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1660	1650	Ang	TargetIdx=37		-3.62
1660	1650	Vel	Zero=-1 Min=100 Max=0	1		-9.35
1660	1650	Accel	Thrust=-3 (0)	1			-1.38	-1.48
1660	1650			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1670	1660	Ang	TargetIdx=29		-3.74
1670	1660	Vel	Zero=-1 Min=100 Max=0	1		-11.46
1670	1660	Accel	Thrust=-2 (0)	1			-2.11	-1.82
1670	1660			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1680	1670	Ang	TargetIdx=31		-3.84
1680	1670	Vel	Zero=9 Min=5 Max=0	1		-10.24
1680	1670	Accel	Thrust=-1 (0)	0			1.22	-0.76
1690	1680	Ang	TargetIdx=28		-3.95
1690	1680	Vel	Zero=-1 Min=100 Max=0	1		-11.16
1690	1680	Accel	Thrust=-1 (0)	1			-0.92	-0.60
1690	1680			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1700	1690	Ang	TargetIdx=29		-4.06
1700	1690	Vel	Zero=15 Min=8 Max=0	1		-10.42
1700	1690	Accel	Thrust=0 (0)	0			0.74	0.35
1710	1700	Ang	TargetIdx=29		-4.16
1710	1700	Vel	Zero=24 Min=12 Max=0	1		-9.99
1710	1700	Accel	Thrust=0 (0)	0			0.43	0.08
1720	1710	Ang	TargetIdx=30		-4.25
1720	1710	Vel	Zero=14 Min=7 Max=0	1		-9.29
1720	1710	Accel	Thrust=0 (0)	0			0.70	0.62
1730	1720	Ang	TargetIdx=28		-4.35
1730	1720	Vel	Zero=-1 Min=100 Max=0	1		-9.80
1730	1720	Accel	Thrust=0 (0)	1			-0.50	0.21
1730	1720			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1740	1730	Ang	TargetIdx=28		-4.44
1740	1730	Vel	Zero=25 Min=12 Max=0	1		-9.41
1740	1730	Accel	Thrust=1 (0)	0			0.38	0.19
1750	1740	Ang	TargetIdx=26		-4.54
1750	1740	Vel	Zero=-1 Min=100 Max=0	1		-9.49
1750	1740	Accel	Thrust=1 (0)	1			-0.08	-0.07
1750	1740			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1760	1750	Ang	TargetIdx=29		-4.62
1760	1750	Vel	Zero=8 Min=4 Max=0	1		-8.41
1760	1750	Accel	Thrust=2 (0)	0			1.08	0.46
1770	1760	Ang	TargetIdx=34		-4.69
1770	1760	Vel	Zero=5 Min=2 Max=100	1		-6.86
1770	1760	Accel	Thrust=2 (0)	0			1.54	0.85
1770	1760			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1780	1770	Ang	TargetIdx=44		-4.74
1780	1770	Vel	Zero=4 Min=1 Max=100	1		-5.18
1780	1770	Accel	Thrust=0 (0)	0			1.69	1.44
1780	1770			Inc: will stop too soon Targ>5 MinVelInd<5 
1790	1780	Ang	TargetIdx=46		-4.79
1790	1780	Vel	Zero=19 Min=0 Max=100	1		-4.91
1790	1780	Accel	Thrust=-1 (0)	0			0.27	1.17
1790	1780			Inc: will stop too soon Targ>5 MinVelInd<5 
1800	1790	Ang	TargetIdx=47		-4.84
1800	1790	Vel	Zero=17 Min=0 Max=100	1		-4.63
1800	1790	Accel	Thrust=-2 (0)	0			0.27	0.74
1800	1790			Inc: will stop too soon Targ>5 MinVelInd<5 
1810	1800	Ang	TargetIdx=35		-4.90
1810	1800	Vel	Zero=-1 Min=100 Max=2	1		-6.09
1810	1800	Accel	Thrust=-3 (0)	1			-1.46	-0.31
1810	1800			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1820	1810	Ang	TargetIdx=31		-4.96
1820	1810	Vel	Zero=-1 Min=100 Max=3	1		-6.67
1820	1810	Accel	Thrust=-2 (0)	1			-0.57	-0.59
1820	1810			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1830	1820	Ang	TargetIdx=32		-5.03
1830	1820	Vel	Zero=15 Min=3 Max=100	1		-6.24
1830	1820	Accel	Thrust=-1 (0)	0			0.43	-0.53
1830	1820			Inc: will stop too soon Targ>5 MinVelInd<5 
1840	1830	Ang	TargetIdx=36		-5.08
1840	1830	Vel	Zero=7 Min=1 Max=100	1		-5.41
1840	1830	Accel	Thrust=-2 (0)	0			0.82	0.23
1840	1830			Inc: will stop too soon Targ>5 MinVelInd<5 
1850	1840	Ang	TargetIdx=32		-5.14
1850	1840	Vel	Zero=-1 Min=100 Max=4	1		-5.96
1850	1840	Accel	Thrust=-3 (0)	1			-0.55	0.23
1850	1840			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1860	1850	Ang	TargetIdx=26		-5.21
1860	1850	Vel	Zero=-1 Min=100 Max=1	1		-7.12
1860	1850	Accel	Thrust=-2 (0)	1			-1.16	-0.30
1860	1850			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1870	1860	Ang	TargetIdx=22		-5.29
1870	1860	Vel	Zero=-1 Min=100 Max=1	1		-7.99
1870	1860	Accel	Thrust=-1 (0)	1			-0.86	-0.86
1870	1860			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1880	1870	Ang	TargetIdx=19		-5.38
1880	1870	Vel	Zero=-1 Min=100 Max=0	1		-8.88
1880	1870	Accel	Thrust=0 (0)	1			-0.89	-0.97
1880	1870			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1890	1880	Ang	TargetIdx=17		-5.47
1890	1880	Vel	Zero=-1 Min=100 Max=0	1		-9.00
1890	1880	Accel	Thrust=1 (0)	1			-0.12	-0.63
1890	1880			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1900	1890	Ang	TargetIdx=16		-5.56
1900	1890	Vel	Zero=-1 Min=100 Max=0	1		-9.22
1900	1890	Accel	Thrust=2 (0)	1			-0.22	-0.41
1900	1890			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1910	1900	Ang	TargetIdx=15		-5.65
1910	1900	Vel	Zero=-1 Min=50 Max=0	1		-9.14
1910	1900	Accel	Thrust=3 (0)	0			0.08	-0.09
1910	1900			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1920	1910	Ang	TargetIdx=13		-5.75
1920	1910	Vel	Zero=-1 Min=100 Max=0	1		-9.63
1920	1910	Accel	Thrust=4 (0)	1			-0.50	-0.21
1920	1910			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1930	1920	Ang	TargetIdx=13		-5.84
1930	1920	Vel	Zero=22 Min=11 Max=0	1		-9.21
1930	1920	Accel	Thrust=5 (0)	0			0.42	0.00
1930	1920			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1940	1930	Ang	TargetIdx=12		-5.93
1940	1930	Vel	Zero=38 Min=17 Max=0	1		-8.98
1940	1930	Accel	Thrust=6 (0)	0			0.24	0.05
1940	1930			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1950	1940	Ang	TargetIdx=12		-6.01
1950	1940	Vel	Zero=12 Min=5 Max=0	1		-8.25
1950	1940	Accel	Thrust=6 (0)	0			0.73	0.46
1950	1940			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
