Time	Inst Time	Quantity	Trgt/ZrVl/Thr (WG)	Info/CrctDir	Angle	Velocity	Accel	0	10	20	30	40	50	60	70	80	90	100	110	120	130	140	150	160	170	180	190	200	210	220	230	240	250	260	270	280	290	300	310	320	330	340	350	360	370	380	390	400	410	420	430	440	450	460	470	480	490	500	510	520	530	540	550	560	570	580	590	600	610	620	630	640	650	660	670	680	690	700	710	720	730	740	750	760	770	780	790	800	810	820	830	840	850	860	870	880	890	900	910	920	930	940	950	960	970	980	990	1000
1810	0	Ang	TargetIdx=4		2.79
1810	0	Vel	Zero=-1	0		1.53
3020	1210			INCREASE BRAKE Dec: V=Y V>MaxV T=N A=Y
3030	1220	Ang	TargetIdx=-1		-0.63
3030	1220	Vel	Zero=-1 Min=0 Max=42	1		-2.75
3030	1220	Accel	Thrust=2 (0)	1			-0.89	-1.76
3030	1220			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3040	1230	Ang	TargetIdx=-1		-0.67
3040	1230	Vel	Zero=-1 Min=0 Max=25	1		-4.19
3040	1230	Accel	Thrust=3 (0)	1			-1.44	-1.84
3040	1230			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3050	1240	Ang	TargetIdx=82		-0.73
3050	1240	Vel	Zero=-1 Min=0 Max=33	1		-5.27
3050	1240	Accel	Thrust=4 (0)	1			-1.08	-1.14
3050	1240			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3060	1250	Ang	TargetIdx=79		-0.78
3060	1250	Vel	Zero=-1 Min=0 Max=100	1		-5.37
3060	1250	Accel	Thrust=5 (0)	1			-0.10	-0.88
3060	1250			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3070	1260	Ang	TargetIdx=63		-0.85
3070	1260	Vel	Zero=-1 Min=0 Max=28	1		-6.61
3070	1260	Accel	Thrust=6 (0)	1			-1.24	-0.81
3070	1260			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3080	1270	Ang	TargetIdx=47		-0.93
3080	1270	Vel	Zero=-1 Min=0 Max=15	1		-8.70
3080	1270	Accel	Thrust=7 (0)	1			-2.09	-1.14
3080	1270			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3090	1280	Ang	TargetIdx=34		-1.05
3090	1280	Vel	Zero=-1 Min=0 Max=10	1		-11.76
3090	1280	Accel	Thrust=8 (0)	1			-3.06	-2.13
3090	1280			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3100	1290	Ang	TargetIdx=29		-1.19
3100	1290	Vel	Zero=-1 Min=0 Max=17	1		-13.39
3100	1290	Accel	Thrust=9 (0)	1			-1.63	-2.26
3100	1290			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3110	1300	Ang	TargetIdx=27		-1.32
3110	1300	Vel	Zero=-1 Min=0 Max=55	1		-13.87
3110	1300	Accel	Thrust=10 (0)	1			-0.48	-1.72
3110	1300			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3120	1310	Ang	TargetIdx=25		-1.47
3120	1310	Vel	Zero=-1 Min=0 Max=67	1		-14.26
3120	1310	Accel	Thrust=10 (0)	1			-0.39	-0.83
3120	1310			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3130	1320	Ang	TargetIdx=22		-1.63
3130	1320	Vel	Zero=-1 Min=0 Max=15	1		-15.97
3130	1320	Accel	Thrust=10 (0)	1			-1.71	-0.86
3130	1320			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3140	1330	Ang	TargetIdx=19		-1.80
3140	1330	Vel	Zero=-1 Min=0 Max=15	1		-17.53
3140	1330	Accel	Thrust=10 (0)	1			-1.56	-1.22
3140	1330			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3150	1340	Ang	TargetIdx=17		-1.99
3150	1340	Vel	Zero=-1 Min=0 Max=19	1		-18.68
3150	1340	Accel	Thrust=10 (0)	1			-1.15	-1.47
3150	1340			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3160	1350	Ang	TargetIdx=15		-2.18
3160	1350	Vel	Zero=-1 Min=0 Max=45	1		-19.15
3160	1350	Accel	Thrust=10 (0)	1			-0.47	-1.06
3160	1350			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3170	1360	Ang	TargetIdx=14		-2.38
3170	1360	Vel	Zero=-1 Min=0 Max=39	1		-19.69
3170	1360	Accel	Thrust=10 (0)	1			-0.53	-0.72
3170	1360			Inc: V=Y V<MinV T=Y A=Y A<MaxA
3180	1370	Ang	TargetIdx=12		-2.58
3180	1370	Vel	Zero=-1 Min=100 Max=26	1		-20.45
3180	1370	Accel	Thrust=10 (0)	1			-0.76	-0.59
3190	1380	Ang	TargetIdx=11		-2.80
3190	1380	Vel	Zero=-1 Min=100 Max=14	1		-21.82
3190	1380	Accel	Thrust=10 (0)	1			-1.37	-0.89
3200	1390	Ang	TargetIdx=9		-3.04
3200	1390	Vel	Zero=-1 Min=100 Max=9	1		-23.78
3200	1390	Accel	Thrust=10 (0)	1			-1.95	-1.36
3210	1400	Ang	TargetIdx=8		-3.26
3210	1400	Vel	Zero=21 Min=3 Max=100	1		-22.66
3210	1400	Accel	Thrust=10 (0)	0			1.12	-0.74
3210	1400			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
3220	1410	Ang	TargetIdx=8		-3.48
3220	1410	Vel	Zero=15 Min=1 Max=100	1		-21.17
3220	1410	Accel	Thrust=10 (0)	0			1.49	0.22
3220	1410			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
3230	1420	Ang	TargetIdx=6		-3.72
3230	1420	Vel	Zero=-1 Min=100 Max=6	1		-23.98
3230	1420	Accel	Thrust=10 (0)	1			-2.82	-0.07
3240	1430	Ang	TargetIdx=5		-3.95
3240	1430	Vel	Zero=26 Min=4 Max=100	1		-23.07
3240	1430	Accel	Thrust=10 (0)	0			0.92	-0.14
3240	1430			MINV Inc: V=Y T=Y (A=N) V>MinV but MinVFI<5
