1230	1220	Vel	Zero=5 Min=0 Max=100	1		-3.35
1230	1220	Accel	Thrust=-3 (0)	0			0.69	1.03
1230	1220			Inc: V=Y V<MinV T=Y A=N
1240	1230	Ang	TargetIdx=-1		-1.04
1240	1230	Vel	Zero=-1 Min=0 Max=26	1		-3.52
1240	1230	Accel	Thrust=-4 (0)	1			-0.18	0.61
1240	1230			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1250	1240	Ang	TargetIdx=-1		-1.08
1250	1240	Vel	Zero=-1 Min=0 Max=12	1		-3.88
1250	1240	Accel	Thrust=-3 (0)	1			-0.36	0.05
1250	1240			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1260	1250	Ang	TargetIdx=100		-1.13
1260	1250	Vel	Zero=-1 Min=0 Max=4	1		-4.89
1260	1250	Accel	Thrust=-2 (0)	1			-1.01	-0.51
1270	1260	Ang	TargetIdx=86		-1.19
1270	1260	Vel	Zero=-1 Min=100 Max=4	1		-5.60
1270	1260	Accel	Thrust=-2 (0)	1			-0.71	-0.69
1270	1260			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1280	1270	Ang	TargetIdx=79		-1.25
1280	1270	Vel	Zero=-1 Min=100 Max=5	1		-6.03
1280	1270	Accel	Thrust=-1 (0)	1			-0.44	-0.72
1280	1270			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1290	1280	Ang	TargetIdx=87		-1.30
1290	1280	Vel	Zero=9 Min=1 Max=100	1		-5.41
1290	1280	Accel	Thrust=0 (0)	0			0.63	-0.17
1290	1280			Inc: will stop too soon Targ>5 MinVelInd<5 
1300	1290	Ang	TargetIdx=88		-1.36
1300	1290	Vel	Zero=54 Min=4 Max=100	1		-5.31
1300	1290	Accel	Thrust=-1 (0)	0			0.10	0.10
1300	1290			Inc: will stop too soon Targ>5 MinVelInd<5 
1310	1300	Ang	TargetIdx=84		-1.41
1310	1300	Vel	Zero=-1 Min=100 Max=12	1		-5.52
1310	1300	Accel	Thrust=-2 (0)	1			-0.21	0.17
1310	1300			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1320	1310	Ang	TargetIdx=82		-1.47
1320	1310	Vel	Zero=-1 Min=100 Max=36	1		-5.59
1320	1310	Accel	Thrust=-1 (0)	1			-0.07	-0.06
1320	1310			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1330	1320	Ang	TargetIdx=88		-1.52
1330	1320	Vel	Zero=12 Min=1 Max=100	1		-5.14
1330	1320	Accel	Thrust=0 (0)	0			0.45	0.06
1330	1320			Inc: will stop too soon Targ>5 MinVelInd<5 
1340	1330	Ang	TargetIdx=92		-1.57
1340	1330	Vel	Zero=16 Min=0 Max=100	1		-4.83
1340	1330	Accel	Thrust=-1 (0)	0			0.31	0.23
1340	1330			Inc: will stop too soon Targ>5 MinVelInd<5 
1350	1340	Ang	TargetIdx=-1		-1.60
1350	1340	Vel	Zero=4 Min=0 Max=100	1		-3.80
1350	1340	Accel	Thrust=-2 (0)	0			1.03	0.60
1350	1340			Inc: V=Y V<MinV T=Y A=N
1360	1350	Ang	TargetIdx=-1		-1.64
1360	1350	Vel	Zero=16 Min=0 Max=100	1		-3.57
1360	1350	Accel	Thrust=-3 (0)	0			0.23	0.52
1360	1350			Inc: V=Y V<MinV T=Y A=N
1370	1360	Ang	TargetIdx=-1		-1.68
1370	1360	Vel	Zero=-1 Min=0 Max=10	1		-3.98
1370	1360	Accel	Thrust=-4 (0)	1			-0.41	0.28
1370	1360			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1380	1370	Ang	TargetIdx=-1		-1.72
1380	1370	Vel	Zero=9 Min=0 Max=100	1		-3.54
1380	1370	Accel	Thrust=-3 (0)	0			0.44	0.08
1380	1370			Inc: V=Y V<MinV T=Y A=N
1390	1380	Ang	TargetIdx=-1		-1.75
1390	1380	Vel	Zero=-1 Min=0 Max=58	1		-3.62
1390	1380	Accel	Thrust=-4 (0)	1			-0.08	-0.02
1390	1380			Inc: V=Y V<MinV T=Y A=Y A<MaxA
1400	1390	Ang	TargetIdx=-1		-1.79
1400	1390	Vel	Zero=-1 Min=0 Max=11	1		-3.99
1400	1390	Accel	Thrust=-5 (0)	1			-0.37	-0.00
1400	1390			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1410	1400	Ang	TargetIdx=73		-1.85
1410	1400	Vel	Zero=-1 Min=100 Max=2	1		-5.71
1410	1400	Accel	Thrust=-4 (0)	1			-1.73	-0.72
1410	1400			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1420	1410	Ang	TargetIdx=62		-1.91
1420	1410	Vel	Zero=-1 Min=100 Max=2	1		-6.60
1420	1410	Accel	Thrust=-3 (0)	1			-0.89	-0.99
1420	1410			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1430	1420	Ang	TargetIdx=50		-1.99
1430	1420	Vel	Zero=-1 Min=100 Max=0	1		-8.02
1430	1420	Accel	Thrust=-2 (0)	1			-1.42	-1.34
1430	1420			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1440	1430	Ang	TargetIdx=47		-2.08
1440	1430	Vel	Zero=-1 Min=100 Max=0	1		-8.35
1440	1430	Accel	Thrust=-1 (0)	1			-0.33	-0.88
1440	1430			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1450	1440	Ang	TargetIdx=44		-2.17
1450	1440	Vel	Zero=-1 Min=100 Max=0	1		-8.73
1450	1440	Accel	Thrust=0 (0)	1			-0.39	-0.71
1450	1440			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1460	1450	Ang	TargetIdx=43		-2.25
1460	1450	Vel	Zero=-1 Min=100 Max=0	1		-8.83
1460	1450	Accel	Thrust=1 (0)	1			-0.09	-0.27
1460	1450			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1470	1460	Ang	TargetIdx=43		-2.34
1470	1460	Vel	Zero=29 Min=12 Max=0	1		-8.53
1470	1460	Accel	Thrust=2 (0)	0			0.30	-0.06
1480	1470	Ang	TargetIdx=45		-2.42
1480	1470	Vel	Zero=16 Min=6 Max=0	1		-8.01
1480	1470	Accel	Thrust=2 (0)	0			0.52	0.24
1490	1480	Ang	TargetIdx=49		-2.49
1490	1480	Vel	Zero=9 Min=3 Max=100	1		-7.21
1490	1480	Accel	Thrust=2 (0)	0			0.80	0.54
1490	1480			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1500	1490	Ang	TargetIdx=61		-2.55
1500	1490	Vel	Zero=4 Min=1 Max=100	1		-5.67
1500	1490	Accel	Thrust=0 (0)	0			1.53	0.95
1500	1490			Inc: will stop too soon Targ>5 MinVelInd<5 
1510	1500	Ang	TargetIdx=72		-2.60
1510	1500	Vel	Zero=6 Min=0 Max=100	1		-4.74
1510	1500	Accel	Thrust=-1 (0)	0			0.93	1.09
1510	1500			Inc: will stop too soon Targ>5 MinVelInd<5 
1520	1510	Ang	TargetIdx=-1		-2.63
1520	1510	Vel	Zero=2 Min=0 Max=100	1		-3.13
1520	1510	Accel	Thrust=-2 (0)	0			1.61	1.36
1520	1510			Inc: V=Y V<MinV T=Y A=N
1530	1520	Ang	TargetIdx=-1		-2.65
1530	1520	Vel	Zero=7 Min=0 Max=100	1		-2.73
1530	1520	Accel	Thrust=-3 (0)	0			0.40	0.98
1530	1520			Inc: V=Y V<MinV T=Y A=N
1540	1530	Ang	TargetIdx=-1		-2.68
1540	1530	Vel	Zero=71 Min=0 Max=100	1		-2.69
1540	1530	Accel	Thrust=-4 (0)	0			0.04	0.68
1540	1530			Inc: V=Y V<MinV T=Y A=N
1550	1540	Ang	TargetIdx=-1		-2.71
1550	1540	Vel	Zero=-1 Min=0 Max=9	1		-3.27
1550	1540	Accel	Thrust=-5 (0)	1			-0.58	-0.05
1550	1540			Dec: V=Y V<MinV T=Y A=Y A>MaxA
1560	1550	Ang	TargetIdx=74		-2.76
1560	1550	Vel	Zero=-1 Min=0 Max=4	1		-4.41
1560	1550	Accel	Thrust=-4 (0)	1			-1.14	-0.56
1570	1560	Ang	TargetIdx=73		-2.80
1570	1560	Vel	Zero=-1 Min=0 Max=100	1		-4.41
1570	1560	Accel	Thrust=-4 (0)	1			-0.01	-0.58
1580	1570	Ang	TargetIdx=57		-2.86
1580	1570	Vel	Zero=-1 Min=100 Max=3	1		-5.52
1580	1570	Accel	Thrust=-4 (0)	1			-1.11	-0.75
1580	1570			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1590	1580	Ang	TargetIdx=46		-2.92
1590	1580	Vel	Zero=-1 Min=100 Max=2	1		-6.70
1590	1580	Accel	Thrust=-3 (0)	1			-1.18	-0.77
1590	1580			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1600	1590	Ang	TargetIdx=49		-2.99
1600	1590	Vel	Zero=13 Min=3 Max=100	1		-6.21
1600	1590	Accel	Thrust=-2 (0)	0			0.50	-0.60
1600	1590			Inc: will stop too soon Targ>5 MinVelInd<5 
1610	1600	Ang	TargetIdx=44		-3.05
1610	1600	Vel	Zero=-1 Min=100 Max=3	1		-6.73
1610	1600	Accel	Thrust=-3 (0)	1			-0.53	-0.40
1610	1600			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1620	1610	Ang	TargetIdx=39		-3.13
1620	1610	Vel	Zero=-1 Min=100 Max=1	1		-7.45
1620	1610	Accel	Thrust=-2 (0)	1			-0.72	-0.25
1620	1610			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1630	1620	Ang	TargetIdx=36		-3.21
1630	1620	Vel	Zero=-1 Min=100 Max=1	1		-7.96
1630	1620	Accel	Thrust=-1 (0)	1			-0.51	-0.59
1630	1620			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1640	1630	Ang	TargetIdx=29		-3.30
1640	1630	Vel	Zero=-1 Min=100 Max=0	1		-9.35
1640	1630	Accel	Thrust=0 (0)	1			-1.38	-0.87
1640	1630			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=0
1650	1640	Ang	TargetIdx=30		-3.39
1650	1640	Vel	Zero=20 Min=9 Max=0	1		-8.89
1650	1640	Accel	Thrust=1 (0)	0			0.46	-0.48
1660	1650	Ang	TargetIdx=31		-3.47
1660	1650	Vel	Zero=13 Min=5 Max=0	1		-8.24
1660	1650	Accel	Thrust=1 (0)	0			0.65	-0.09
1670	1660	Ang	TargetIdx=37		-3.54
1670	1660	Vel	Zero=5 Min=2 Max=100	1		-6.82
1670	1660	Accel	Thrust=1 (0)	0			1.42	0.84
1670	1660			Stop Brake T=0: will stop too soon Targ>5 MinVelInd<5 T=N
1680	1670	Ang	TargetIdx=40		-3.60
1680	1670	Vel	Zero=9 Min=2 Max=100	1		-6.09
1680	1670	Accel	Thrust=0 (0)	0			0.73	0.93
1680	1670			Inc: will stop too soon Targ>5 MinVelInd<5 
1690	1680	Ang	TargetIdx=44		-3.66
1690	1680	Vel	Zero=9 Min=1 Max=100	1		-5.43
1690	1680	Accel	Thrust=-1 (0)	0			0.66	0.94
1690	1680			Inc: will stop too soon Targ>5 MinVelInd<5 
1700	1690	Ang	TargetIdx=49		-3.70
1700	1690	Vel	Zero=7 Min=0 Max=100	1		-4.72
1700	1690	Accel	Thrust=-2 (0)	0			0.71	0.70
1700	1690			Inc: will stop too soon Targ>5 MinVelInd<5 
1710	1700	Ang	TargetIdx=49		-3.75
1710	1700	Vel	Zero=38 Min=0 Max=100	1		-4.60
1710	1700	Accel	Thrust=-3 (0)	0			0.12	0.50
1710	1700			Inc: will stop too soon Targ>5 MinVelInd<5 
1720	1710	Ang	TargetIdx=44		-3.80
1720	1710	Vel	Zero=-1 Min=100 Max=7	1		-5.05
1720	1710	Accel	Thrust=-4 (0)	1			-0.45	0.13
1720	1710			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1730	1720	Ang	TargetIdx=39		-3.85
1730	1720	Vel	Zero=-1 Min=100 Max=5	1		-5.56
1730	1720	Accel	Thrust=-3 (0)	1			-0.51	-0.28
1730	1720			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1740	1730	Ang	TargetIdx=33		-3.92
1740	1730	Vel	Zero=-1 Min=100 Max=2	1		-6.47
1740	1730	Accel	Thrust=-2 (0)	1			-0.91	-0.62
1740	1730			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1750	1740	Ang	TargetIdx=32		-3.98
1750	1740	Vel	Zero=-1 Min=100 Max=100	1		-6.48
1750	1740	Accel	Thrust=-1 (0)	1			-0.02	-0.48
1750	1740			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1760	1750	Ang	TargetIdx=31		-4.05
1760	1750	Vel	Zero=84 Min=19 Max=100	1		-6.41
1760	1750	Accel	Thrust=0 (0)	0			0.08	-0.28
1770	1760	Ang	TargetIdx=33		-4.11
1770	1760	Vel	Zero=12 Min=2 Max=100	1		-5.91
1770	1760	Accel	Thrust=0 (0)	0			0.50	0.19
1770	1760			Inc: will stop too soon Targ>5 MinVelInd<5 
1780	1770	Ang	TargetIdx=29		-4.17
1780	1770	Vel	Zero=-1 Min=100 Max=4	1		-6.35
1780	1770	Accel	Thrust=-1 (0)	1			-0.44	0.04
1780	1770			Dec: Targ<100 Zero>100 V=Y A=Y V>Min Need=-5 ThrDirCrt=1
1790	1780	Ang	TargetIdx=25		-4.24
1790	1780	Vel	Zero=-1 Min=100 Max=1	1		-7.22
1790	1780	Accel	Thrust=0 (0)	1			-0.86	-0.27
1790	1780			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1800	1790	Ang	TargetIdx=23		-4.32
1800	1790	Vel	Zero=-1 Min=100 Max=3	1		-7.42
1800	1790	Accel	Thrust=1 (0)	1			-0.21	-0.50
1800	1790			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1810	1800	Ang	TargetIdx=21		-4.39
1810	1800	Vel	Zero=-1 Min=100 Max=2	1		-7.65
1810	1800	Accel	Thrust=2 (0)	1			-0.23	-0.43
1810	1800			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1820	1810	Ang	TargetIdx=21		-4.47
1820	1810	Vel	Zero=22 Min=7 Max=100	1		-7.32
1820	1810	Accel	Thrust=3 (0)	0			0.34	-0.03
1820	1810			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1830	1820	Ang	TargetIdx=21		-4.54
1830	1820	Vel	Zero=31 Min=10 Max=100	1		-7.09
1830	1820	Accel	Thrust=4 (0)	0			0.23	0.11
1830	1820			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1840	1830	Ang	TargetIdx=20		-4.61
1840	1830	Vel	Zero=-1 Min=100 Max=100	1		-7.09
1840	1830	Accel	Thrust=5 (0)	0			0.00	0.19
1840	1830			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1850	1840	Ang	TargetIdx=19		-4.68
1850	1840	Vel	Zero=-1 Min=100 Max=100	1		-7.09
1850	1840	Accel	Thrust=5 (0)	1			-0.01	0.07
1850	1840			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1860	1850	Ang	TargetIdx=20		-4.74
1860	1850	Vel	Zero=12 Min=3 Max=100	1		-6.51
1860	1850	Accel	Thrust=5 (0)	0			0.58	0.19
1860	1850			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1870	1860	Ang	TargetIdx=18		-4.81
1870	1860	Vel	Zero=-1 Min=100 Max=3	1		-6.96
1870	1860	Accel	Thrust=5 (0)	1			-0.45	0.04
1870	1860			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1880	1870	Ang	TargetIdx=20		-4.87
1880	1870	Vel	Zero=5 Min=1 Max=100	1		-5.68
1880	1870	Accel	Thrust=5 (0)	0			1.28	0.47
1880	1870			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1890	1880	Ang	TargetIdx=21		-4.92
1890	1880	Vel	Zero=17 Min=2 Max=100	1		-5.35
1890	1880	Accel	Thrust=5 (0)	0			0.33	0.39
1890	1880			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1900	1890	Ang	TargetIdx=19		-4.98
1900	1890	Vel	Zero=-1 Min=100 Max=12	1		-5.57
1900	1890	Accel	Thrust=5 (0)	1			-0.21	0.47
1900	1890			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
1910	1900	Ang	TargetIdx=9		-1.48
1910	1900	Vel	Zero=9 Min=2 Max=100	1		-6.35
1910	1900	Accel	Thrust=5 (0)	0			0.75	0.29
1910	1900			BRAKE Thrust=0 or reverse: Targ<=40 V*5>Targ
